order_id,customer_id,product_id,region,order_date,quantity,sales,profit,category,sub_category,ingestion_ts
1535,C236,P056,East,2026-03-27,5,885,118.29,Office Supplies,Pen,2026-04-03 21:03:29.990956
1536,C237,P057,West,2026-03-28,1,488,93.28,Furniture,Table,2026-04-03 21:03:29.990956
1537,C238,P058,West,2026-03-29,4,1324,125.34,Furniture,Table,2026-04-03 21:03:29.990956
1538,C239,P059,South,2026-03-30,5,848,128.66,Technology,Laptop,2026-04-03 21:03:29.990956
1539,C240,P060,West,2026-03-31,1,685,67.24,Technology,Laptop,2026-04-03 21:03:29.990956
1540,C241,P061,West,2026-01-01,4,403,43.35,Office Supplies,Storage,2026-04-03 21:03:29.990956
1541,C242,P062,South,2026-01-02,1,1541,292.84,Technology,Phone,2026-04-03 21:03:29.990956
1542,C243,P063,North,2026-01-03,4,563,100.4,Office Supplies,Storage,2026-04-03 21:03:29.990956
1543,C244,P064,West,2026-01-04,2,201,39.21,Furniture,Sofa,2026-04-03 21:03:29.990956
1544,C245,P065,West,2026-01-05,2,1276,168.76,Furniture,Table,2026-04-03 21:03:29.990956
1545,C246,P066,East,2026-01-06,4,1465,253.12,Office Supplies,Paper,2026-04-03 21:03:29.990956
1546,C247,P067,West,2026-01-07,3,462,92.04,Technology,Phone,2026-04-03 21:03:29.990956
1547,C248,P068,East,2026-01-08,3,716,137.96,Furniture,Table,2026-04-03 21:03:29.990956
1548,C249,P069,West,2026-01-09,5,900,119.52,Furniture,Table,2026-04-03 21:03:29.990956
1549,C250,P070,South,2026-01-10,3,1603,300.38,Office Supplies,Storage,2026-04-03 21:03:29.990956
1550,C251,P071,North,2026-01-11,4,1714,368.76,Furniture,Table,2026-04-03 21:03:29.990956
1551,C252,P072,West,2026-01-12,2,257,30.81,Furniture,Chair,2026-04-03 21:03:29.990956
1552,C253,P073,South,2026-01-13,5,658,137.96,Office Supplies,Storage,2026-04-03 21:03:29.990956
1553,C254,P074,South,2026-01-14,5,910,184.38,Technology,Accessory,2026-04-03 21:03:29.990956
1554,C255,P075,West,2026-01-15,2,1753,353.23,Technology,Laptop,2026-04-03 21:03:29.990956
1555,C256,P076,East,2026-01-16,1,1917,285.26,Technology,Laptop,2026-04-03 21:03:29.990956
1556,C257,P077,West,2026-01-17,1,1187,134.43,Office Supplies,Storage,2026-04-03 21:03:29.990956
1557,C258,P078,North,2026-01-18,5,1984,291.05,Technology,Laptop,2026-04-03 21:03:29.990956
1558,C259,P079,East,2026-01-19,2,442,55.54,Office Supplies,Pen,2026-04-03 21:03:29.990956
1559,C260,P080,West,2026-01-20,3,1842,395.83,Office Supplies,Storage,2026-04-03 21:03:29.990956
1560,C261,P081,South,2026-01-21,3,1060,168.47,Office Supplies,Pen,2026-04-03 21:03:29.990956
1561,C262,P082,North,2026-01-22,4,980,116.37,Technology,Phone,2026-04-03 21:03:29.990956
1562,C263,P083,South,2026-01-23,4,907,144.67,Furniture,Table,2026-04-03 21:03:29.990956
1563,C264,P084,South,2026-01-24,3,1758,193.56,Technology,Laptop,2026-04-03 21:03:29.990956
1564,C265,P085,South,2026-01-25,2,1218,139.46,Furniture,Chair,2026-04-03 21:03:29.990956
1565,C266,P086,South,2026-01-26,3,955,194.52,Furniture,Sofa,2026-04-03 21:03:29.990956
1566,C267,P087,West,2026-01-27,1,414,62.31,Furniture,Table,2026-04-03 21:03:29.990956
1567,C268,P088,North,2026-01-28,5,1848,189.66,Furniture,Table,2026-04-03 21:03:29.990956
1568,C269,P089,South,2026-01-29,2,591,83.54,Office Supplies,Paper,2026-04-03 21:03:29.990956
1569,C270,P090,East,2026-01-30,1,258,23.57,Technology,Phone,2026-04-03 21:03:29.990956
1570,C271,P091,North,2026-01-31,1,1831,376.29,Furniture,Table,2026-04-03 21:03:29.990956
1571,C272,P092,East,2026-02-01,1,1442,170.37,Furniture,Table,2026-04-03 21:03:29.990956
1572,C273,P093,North,2026-02-02,5,1925,393.59,Furniture,Chair,2026-04-03 21:03:29.990956
1573,C274,P094,West,2026-02-03,5,1767,180.04,Furniture,Sofa,2026-04-03 21:03:29.990956
1574,C275,P095,East,2026-02-04,2,206,43.24,Technology,Accessory,2026-04-03 21:03:29.990956
1575,C276,P096,South,2026-02-05,3,1704,255.6,Technology,Accessory,2026-04-03 21:03:29.990956
1576,C277,P097,North,2026-02-06,2,648,64.16,Furniture,Table,2026-04-03 21:03:29.990956
1577,C278,P098,West,2026-02-07,1,119,11.01,Technology,Phone,2026-04-03 21:03:29.990956
1578,C279,P099,South,2026-02-08,4,1853,403.88,Furniture,Table,2026-04-03 21:03:29.990956
1579,C280,P100,South,2026-02-09,1,499,74.9,Office Supplies,Storage,2026-04-03 21:03:29.990956
1580,C281,P101,West,2026-02-10,4,678,68.17,Technology,Accessory,2026-04-03 21:03:29.990956
1581,C282,P102,South,2026-02-11,3,1827,281.99,Office Supplies,Storage,2026-04-03 21:03:29.990956
1582,C283,P103,North,2026-02-12,4,774,107.53,Furniture,Chair,2026-04-03 21:03:29.990956
1583,C284,P104,West,2026-02-13,1,921,170.59,Furniture,Chair,2026-04-03 21:03:29.990956
1584,C285,P105,West,2026-02-14,5,197,18.08,Furniture,Chair,2026-04-03 21:03:29.990956
1585,C286,P106,East,2026-02-15,4,735,134.45,Furniture,Sofa,2026-04-03 21:03:29.990956
1586,C287,P107,East,2026-02-16,1,1413,141.44,Office Supplies,Paper,2026-04-03 21:03:29.990956
1587,C288,P108,South,2026-02-17,4,437,50.0,Technology,Phone,2026-04-03 21:03:29.990956
1588,C289,P109,East,2026-02-18,4,322,57.85,Technology,Phone,2026-04-03 21:03:29.990956
1589,C290,P110,South,2026-02-19,4,1770,282.72,Office Supplies,Pen,2026-04-03 21:03:29.990956
1590,C291,P111,North,2026-02-20,2,1827,349.84,Furniture,Table,2026-04-03 21:03:29.990956
1591,C292,P112,East,2026-02-21,3,665,84.19,Office Supplies,Storage,2026-04-03 21:03:29.990956
1592,C293,P113,North,2026-02-22,5,1750,363.5,Technology,Accessory,2026-04-03 21:03:29.990956
1593,C294,P114,North,2026-02-23,4,837,181.83,Technology,Phone,2026-04-03 21:03:29.990956
1594,C295,P115,South,2026-02-24,2,998,116.33,Furniture,Chair,2026-04-03 21:03:29.990956
1595,C296,P116,North,2026-02-25,5,1238,169.98,Furniture,Sofa,2026-04-03 21:03:29.990956
1596,C297,P117,North,2026-02-26,4,878,166.49,Technology,Phone,2026-04-03 21:03:29.990956
1597,C298,P118,West,2026-02-27,1,1922,193.54,Technology,Laptop,2026-04-03 21:03:29.990956
1598,C299,P119,North,2026-02-28,2,873,188.78,Office Supplies,Storage,2026-04-03 21:03:29.990956
1599,C300,P120,West,2026-03-01,2,1209,135.08,Furniture,Table,2026-04-03 21:03:29.990956
1600,C001,P001,South,2026-03-02,3,1176,106.13,Office Supplies,Pen,2026-04-03 21:03:29.990956
1601,C002,P002,East,2026-03-03,4,1815,171.34,Furniture,Chair,2026-04-03 21:03:29.990956
1602,C003,P003,South,2026-03-04,4,1615,155.96,Technology,Laptop,2026-04-03 21:03:29.990956
1603,C004,P004,South,2026-03-05,5,1308,196.27,Technology,Accessory,2026-04-03 21:03:29.990956
1604,C005,P005,North,2026-03-06,5,209,16.87,Furniture,Chair,2026-04-03 21:03:29.990956
1605,C006,P006,East,2026-03-07,2,494,67.3,Office Supplies,Storage,2026-04-03 21:03:29.990956
1606,C007,P007,East,2026-03-08,5,909,148.17,Office Supplies,Storage,2026-04-03 21:03:29.990956
1607,C008,P008,North,2026-03-09,1,1158,112.53,Office Supplies,Storage,2026-04-03 21:03:29.990956
1608,C009,P009,North,2026-03-10,3,1977,260.59,Technology,Accessory,2026-04-03 21:03:29.990956
1609,C010,P010,South,2026-03-11,5,282,23.34,Furniture,Sofa,2026-04-03 21:03:29.990956
1610,C011,P011,East,2026-03-12,3,1414,185.85,Technology,Accessory,2026-04-03 21:03:29.990956
1611,C012,P012,West,2026-03-13,1,614,75.2,Furniture,Chair,2026-04-03 21:03:29.990956
1612,C013,P013,West,2026-03-14,2,1092,202.3,Office Supplies,Paper,2026-04-03 21:03:29.990956
1613,C014,P014,North,2026-03-15,3,1155,208.21,Technology,Accessory,2026-04-03 21:03:29.990956
1614,C015,P015,North,2026-03-16,5,704,99.03,Office Supplies,Storage,2026-04-03 21:03:29.990956
1615,C016,P016,South,2026-03-17,1,1698,221.57,Technology,Laptop,2026-04-03 21:03:29.990956
1616,C017,P017,North,2026-03-18,5,347,63.33,Technology,Accessory,2026-04-03 21:03:29.990956
1617,C018,P018,South,2026-03-19,5,871,174.04,Office Supplies,Paper,2026-04-03 21:03:29.990956
1618,C019,P019,East,2026-03-20,3,1390,111.61,Office Supplies,Pen,2026-04-03 21:03:29.990956
1619,C020,P020,West,2026-03-21,1,1141,178.3,Technology,Laptop,2026-04-03 21:03:29.990956
1620,C021,P021,East,2026-03-22,1,708,155.07,Office Supplies,Pen,2026-04-03 21:03:29.990956
1621,C022,P022,South,2026-03-23,3,1480,300.34,Technology,Laptop,2026-04-03 21:03:29.990956
1622,C023,P023,West,2026-03-24,4,1862,251.89,Technology,Accessory,2026-04-03 21:03:29.990956
1623,C024,P024,East,2026-03-25,4,493,63.95,Technology,Accessory,2026-04-03 21:03:29.990956
1624,C025,P025,East,2026-03-26,4,1820,353.68,Technology,Laptop,2026-04-03 21:03:29.990956
1625,C026,P026,East,2026-03-27,2,1609,275.13,Office Supplies,Storage,2026-04-03 21:03:29.990956
1626,C027,P027,North,2026-03-28,1,273,32.31,Technology,Accessory,2026-04-03 21:03:29.990956
1627,C028,P028,West,2026-03-29,2,1321,263.17,Furniture,Table,2026-04-03 21:03:29.990956
1628,C029,P029,West,2026-03-30,5,1135,226.35,Technology,Laptop,2026-04-03 21:03:29.990956
1629,C030,P030,North,2026-03-31,3,771,153.84,Furniture,Sofa,2026-04-03 21:03:29.990956
1630,C031,P031,North,2026-01-01,3,1603,264.84,Furniture,Sofa,2026-04-03 21:03:29.990956
1631,C032,P032,South,2026-01-02,2,1190,174.2,Furniture,Chair,2026-04-03 21:03:29.990956
1632,C033,P033,East,2026-01-03,4,1810,146.5,Office Supplies,Paper,2026-04-03 21:03:29.990956
1633,C034,P034,East,2026-01-04,2,1573,294.93,Furniture,Table,2026-04-03 21:03:29.990956
1634,C035,P035,East,2026-01-05,3,542,113.35,Technology,Phone,2026-04-03 21:03:29.990956
1635,C036,P036,East,2026-01-06,2,1841,195.13,Office Supplies,Paper,2026-04-03 21:03:29.990956
1636,C037,P037,North,2026-01-07,1,1449,314.37,Office Supplies,Pen,2026-04-03 21:03:29.990956
1637,C038,P038,East,2026-01-08,4,591,128.6,Furniture,Sofa,2026-04-03 21:03:29.990956
1638,C039,P039,South,2026-01-09,5,1826,323.82,Furniture,Sofa,2026-04-03 21:03:29.990956
1639,C040,P040,West,2026-01-10,3,349,65.14,Furniture,Table,2026-04-03 21:03:29.990956
1640,C041,P041,South,2026-01-11,4,1049,97.16,Office Supplies,Pen,2026-04-03 21:03:29.990956
1641,C042,P042,West,2026-01-12,3,929,202.48,Technology,Phone,2026-04-03 21:03:29.990956
1642,C043,P043,South,2026-01-13,4,590,94.04,Furniture,Table,2026-04-03 21:03:29.990956
1643,C044,P044,North,2026-01-14,4,165,18.22,Furniture,Table,2026-04-03 21:03:29.990956
1644,C045,P045,East,2026-01-15,5,989,83.52,Technology,Phone,2026-04-03 21:03:29.990956
1645,C046,P046,North,2026-01-16,3,1592,263.27,Office Supplies,Paper,2026-04-03 21:03:29.990956
1646,C047,P047,South,2026-01-17,4,1768,385.05,Office Supplies,Paper,2026-04-03 21:03:29.990956
1647,C048,P048,South,2026-01-18,5,1833,153.52,Technology,Laptop,2026-04-03 21:03:29.990956
1648,C049,P049,East,2026-01-19,5,434,47.76,Furniture,Sofa,2026-04-03 21:03:29.990956
1649,C050,P050,North,2026-01-20,4,275,34.06,Office Supplies,Storage,2026-04-03 21:03:29.990956
1650,C051,P051,East,2026-01-21,3,1475,200.18,Furniture,Table,2026-04-03 21:03:29.990956
1651,C052,P052,South,2026-01-22,5,1172,219.05,Office Supplies,Pen,2026-04-03 21:03:29.990956
1652,C053,P053,North,2026-01-23,2,1720,143.43,Office Supplies,Pen,2026-04-03 21:03:29.990956
1653,C054,P054,East,2026-01-24,4,344,56.17,Furniture,Sofa,2026-04-03 21:03:29.990956
1654,C055,P055,North,2026-01-25,4,1502,260.12,Office Supplies,Storage,2026-04-03 21:03:29.990956
1655,C056,P056,West,2026-01-26,3,773,63.99,Furniture,Table,2026-04-03 21:03:29.990956
1656,C057,P057,East,2026-01-27,3,1088,206.98,Office Supplies,Pen,2026-04-03 21:03:29.990956
1657,C058,P058,South,2026-01-28,1,1861,348.86,Technology,Accessory,2026-04-03 21:03:29.990956
1658,C059,P059,East,2026-01-29,1,1279,248.63,Office Supplies,Paper,2026-04-03 21:03:29.990956
1659,C060,P060,East,2026-01-30,4,1188,232.96,Technology,Laptop,2026-04-03 21:03:29.990956
1660,C061,P061,West,2026-01-31,4,125,16.56,Furniture,Chair,2026-04-03 21:03:29.990956
1661,C062,P062,West,2026-02-01,1,111,20.0,Office Supplies,Paper,2026-04-03 21:03:29.990956
1662,C063,P063,East,2026-02-02,1,1400,179.65,Office Supplies,Pen,2026-04-03 21:03:29.990956
1663,C064,P064,South,2026-02-03,2,765,149.18,Technology,Accessory,2026-04-03 21:03:29.990956
1664,C065,P065,East,2026-02-04,4,1699,231.46,Office Supplies,Paper,2026-04-03 21:03:29.990956
1665,C066,P066,North,2026-02-05,4,1169,244.72,Furniture,Chair,2026-04-03 21:03:29.990956
1666,C067,P067,West,2026-02-06,1,540,83.32,Furniture,Sofa,2026-04-03 21:03:29.990956
1667,C068,P068,North,2026-02-07,3,407,79.8,Technology,Laptop,2026-04-03 21:03:29.990956
1668,C069,P069,South,2026-02-08,5,1602,191.45,Furniture,Sofa,2026-04-03 21:03:29.990956
1669,C070,P070,East,2026-02-09,2,1373,202.31,Technology,Laptop,2026-04-03 21:03:29.990956
1670,C071,P071,East,2026-02-10,5,1473,171.88,Office Supplies,Paper,2026-04-03 21:03:29.990956
1671,C072,P072,East,2026-02-11,5,1124,142.82,Furniture,Sofa,2026-04-03 21:03:29.990956
1672,C073,P073,South,2026-02-12,3,1880,190.72,Office Supplies,Pen,2026-04-03 21:03:29.990956
1673,C074,P074,West,2026-02-13,5,162,20.91,Technology,Accessory,2026-04-03 21:03:29.990956
1674,C075,P075,East,2026-02-14,3,1308,238.88,Technology,Laptop,2026-04-03 21:03:29.990956
1675,C076,P076,West,2026-02-15,3,1215,257.58,Technology,Phone,2026-04-03 21:03:29.990956
1676,C077,P077,South,2026-02-16,3,606,104.76,Furniture,Sofa,2026-04-03 21:03:29.990956
1677,C078,P078,South,2026-02-17,1,1164,97.48,Office Supplies,Paper,2026-04-03 21:03:29.990956
1678,C079,P079,North,2026-02-18,2,134,10.91,Technology,Laptop,2026-04-03 21:03:29.990956
1679,C080,P080,North,2026-02-19,2,1199,152.15,Technology,Phone,2026-04-03 21:03:29.990956
1680,C081,P081,West,2026-02-20,5,1496,290.18,Furniture,Table,2026-04-03 21:03:29.990956
1681,C082,P082,North,2026-02-21,3,520,97.23,Furniture,Chair,2026-04-03 21:03:29.990956
1682,C083,P083,South,2026-02-22,2,801,114.03,Office Supplies,Pen,2026-04-03 21:03:29.990956
1683,C084,P084,East,2026-02-23,2,1922,221.15,Technology,Phone,2026-04-03 21:03:29.990956
1684,C085,P085,West,2026-02-24,4,1453,154.98,Technology,Laptop,2026-04-03 21:03:29.990956
1685,C086,P086,South,2026-02-25,2,1580,294.01,Technology,Accessory,2026-04-03 21:03:29.990956
1686,C087,P087,South,2026-02-26,4,1889,203.53,Office Supplies,Pen,2026-04-03 21:03:29.990956
1687,C088,P088,North,2026-02-27,3,573,92.54,Furniture,Table,2026-04-03 21:03:29.990956
1688,C089,P089,North,2026-02-28,5,1661,149.94,Office Supplies,Storage,2026-04-03 21:03:29.990956
1689,C090,P090,South,2026-03-01,5,315,29.77,Office Supplies,Storage,2026-04-03 21:03:29.990956
1690,C091,P091,North,2026-03-02,5,1382,269.22,Furniture,Sofa,2026-04-03 21:03:29.990956
1691,C092,P092,North,2026-03-03,1,1758,209.98,Technology,Accessory,2026-04-03 21:03:29.990956
1692,C093,P093,East,2026-03-04,5,1266,104.37,Office Supplies,Paper,2026-04-03 21:03:29.990956
1693,C094,P094,West,2026-03-05,4,656,76.56,Furniture,Chair,2026-04-03 21:03:29.990956
1694,C095,P095,East,2026-03-06,1,1656,143.97,Technology,Laptop,2026-04-03 21:03:29.990956
1695,C096,P096,South,2026-03-07,2,900,127.26,Furniture,Chair,2026-04-03 21:03:29.990956
1696,C097,P097,West,2026-03-08,4,1883,169.1,Technology,Laptop,2026-04-03 21:03:29.990956
1697,C098,P098,West,2026-03-09,2,1418,298.65,Furniture,Chair,2026-04-03 21:03:29.990956
1698,C099,P099,South,2026-03-10,1,1459,183.29,Furniture,Table,2026-04-03 21:03:29.990956
1699,C100,P100,South,2026-03-11,3,1186,207.55,Technology,Accessory,2026-04-03 21:03:29.990956
1700,C101,P101,West,2026-03-12,2,1891,372.66,Office Supplies,Pen,2026-04-03 21:03:29.990956
1701,C102,P102,South,2026-03-13,2,502,104.7,Technology,Laptop,2026-04-03 21:03:29.990956
1702,C103,P103,East,2026-03-14,5,409,56.58,Office Supplies,Paper,2026-04-03 21:03:29.990956
1703,C104,P104,North,2026-03-15,5,583,100.75,Furniture,Table,2026-04-03 21:03:29.990956
1704,C105,P105,West,2026-03-16,4,1297,220.61,Technology,Accessory,2026-04-03 21:03:29.990956
1705,C106,P106,West,2026-03-17,5,1682,173.45,Technology,Laptop,2026-04-03 21:03:29.990956
1706,C107,P107,North,2026-03-18,3,1468,268.72,Furniture,Sofa,2026-04-03 21:03:29.990956
1707,C108,P108,West,2026-03-19,1,238,27.61,Furniture,Table,2026-04-03 21:03:29.990956
1708,C109,P109,West,2026-03-20,3,1486,150.82,Technology,Accessory,2026-04-03 21:03:29.990956
1709,C110,P110,East,2026-03-21,4,1075,133.44,Office Supplies,Pen,2026-04-03 21:03:29.990956
1710,C111,P111,West,2026-03-22,1,1314,217.96,Furniture,Sofa,2026-04-03 21:03:29.990956
1711,C112,P112,West,2026-03-23,5,1841,286.2,Technology,Laptop,2026-04-03 21:03:29.990956
1712,C113,P113,North,2026-03-24,2,1957,257.47,Office Supplies,Pen,2026-04-03 21:03:29.990956
1713,C114,P114,East,2026-03-25,1,1522,122.95,Furniture,Sofa,2026-04-03 21:03:29.990956
1714,C115,P115,North,2026-03-26,4,1031,185.53,Furniture,Table,2026-04-03 21:03:29.990956
1715,C116,P116,South,2026-03-27,4,174,25.71,Furniture,Sofa,2026-04-03 21:03:29.990956
1716,C117,P117,North,2026-03-28,2,897,174.71,Furniture,Chair,2026-04-03 21:03:29.990956
1717,C118,P118,North,2026-03-29,3,1831,320.93,Furniture,Sofa,2026-04-03 21:03:29.990956
1718,C119,P119,North,2026-03-30,4,1196,175.18,Technology,Phone,2026-04-03 21:03:29.990956
1719,C120,P120,East,2026-03-31,5,1375,156.26,Office Supplies,Storage,2026-04-03 21:03:29.990956
1720,C121,P001,West,2026-01-01,4,333,27.0,Office Supplies,Storage,2026-04-03 21:03:29.990956
1721,C122,P002,East,2026-01-02,3,1220,193.32,Technology,Accessory,2026-04-03 21:03:29.990956
1722,C123,P003,East,2026-01-03,2,113,22.92,Office Supplies,Storage,2026-04-03 21:03:29.990956
1723,C124,P004,North,2026-01-04,3,574,70.37,Office Supplies,Pen,2026-04-03 21:03:29.990956
1724,C125,P005,West,2026-01-05,5,558,52.73,Technology,Phone,2026-04-03 21:03:29.990956
1725,C126,P006,West,2026-01-06,5,1537,217.22,Office Supplies,Storage,2026-04-03 21:03:29.990956
1726,C127,P007,North,2026-01-07,1,1808,313.28,Technology,Phone,2026-04-03 21:03:29.990956
1727,C128,P008,South,2026-01-08,4,666,84.6,Office Supplies,Paper,2026-04-03 21:03:29.990956
1728,C129,P009,North,2026-01-09,3,1095,155.12,Office Supplies,Paper,2026-04-03 21:03:29.990956
1729,C130,P010,North,2026-01-10,3,736,109.1,Furniture,Sofa,2026-04-03 21:03:29.990956
1730,C131,P011,North,2026-01-11,2,958,161.39,Furniture,Chair,2026-04-03 21:03:29.990956
1731,C132,P012,East,2026-01-12,5,519,107.4,Office Supplies,Pen,2026-04-03 21:03:29.990956
1732,C133,P013,South,2026-01-13,2,103,14.09,Technology,Phone,2026-04-03 21:03:29.990956
1733,C134,P014,East,2026-01-14,4,636,111.19,Office Supplies,Pen,2026-04-03 21:03:29.990956
1734,C135,P015,North,2026-01-15,4,796,162.6,Furniture,Chair,2026-04-03 21:03:29.990956
1735,C136,P016,East,2026-01-16,4,290,35.18,Furniture,Table,2026-04-03 21:03:29.990956
1736,C137,P017,West,2026-01-17,5,478,69.47,Office Supplies,Pen,2026-04-03 21:03:29.990956
1737,C138,P018,South,2026-01-18,3,1707,363.61,Furniture,Table,2026-04-03 21:03:29.990956
1738,C139,P019,West,2026-01-19,1,544,44.23,Office Supplies,Pen,2026-04-03 21:03:29.990956
1739,C140,P020,South,2026-01-20,2,102,14.66,Office Supplies,Paper,2026-04-03 21:03:29.990956
1740,C141,P021,East,2026-01-21,3,581,93.75,Furniture,Sofa,2026-04-03 21:03:29.990956
1741,C142,P022,North,2026-01-22,3,1665,326.25,Furniture,Table,2026-04-03 21:03:29.990956
1742,C143,P023,North,2026-01-23,4,1065,179.92,Furniture,Table,2026-04-03 21:03:29.990956
1743,C144,P024,West,2026-01-24,5,1384,174.35,Technology,Phone,2026-04-03 21:03:29.990956
1744,C145,P025,South,2026-01-25,5,1861,262.47,Technology,Phone,2026-04-03 21:03:29.990956
1745,C146,P026,East,2026-01-26,1,1831,188.35,Furniture,Chair,2026-04-03 21:03:29.990956
1746,C147,P027,North,2026-01-27,1,234,49.66,Office Supplies,Storage,2026-04-03 21:03:29.990956
1747,C148,P028,South,2026-01-28,5,851,161.59,Furniture,Chair,2026-04-03 21:03:29.990956
1748,C149,P029,East,2026-01-29,5,1394,288.06,Technology,Laptop,2026-04-03 21:03:29.990956
1749,C150,P030,East,2026-01-30,2,1002,192.04,Technology,Laptop,2026-04-03 21:03:29.990956
1750,C151,P031,East,2026-01-31,4,862,134.71,Technology,Laptop,2026-04-03 21:03:29.990956
1751,C152,P032,West,2026-02-01,4,1907,390.81,Technology,Phone,2026-04-03 21:03:29.990956
1752,C153,P033,South,2026-02-02,1,616,121.55,Technology,Phone,2026-04-03 21:03:29.990956
1753,C154,P034,East,2026-02-03,5,1521,192.09,Furniture,Sofa,2026-04-03 21:03:29.990956
1754,C155,P035,East,2026-02-04,4,1462,256.44,Technology,Phone,2026-04-03 21:03:29.990956
1755,C156,P036,West,2026-02-05,3,486,82.1,Technology,Laptop,2026-04-03 21:03:29.990956
1756,C157,P037,North,2026-02-06,1,398,33.63,Furniture,Table,2026-04-03 21:03:29.990956
1757,C158,P038,East,2026-02-07,3,1431,216.97,Technology,Laptop,2026-04-03 21:03:29.990956
1758,C159,P039,North,2026-02-08,5,764,155.94,Office Supplies,Pen,2026-04-03 21:03:29.990956
1759,C160,P040,South,2026-02-09,5,1478,255.43,Technology,Laptop,2026-04-03 21:03:29.990956
1760,C161,P041,East,2026-02-10,1,118,12.2,Office Supplies,Paper,2026-04-03 21:03:29.990956
1761,C162,P042,West,2026-02-11,1,600,96.71,Office Supplies,Pen,2026-04-03 21:03:29.990956
1762,C163,P043,East,2026-02-12,1,624,83.61,Furniture,Chair,2026-04-03 21:03:29.990956
1763,C164,P044,North,2026-02-13,5,715,144.77,Furniture,Sofa,2026-04-03 21:03:29.990956
1764,C165,P045,East,2026-02-14,5,1927,233.37,Furniture,Sofa,2026-04-03 21:03:29.990956
1765,C166,P046,North,2026-02-15,5,105,14.69,Office Supplies,Pen,2026-04-03 21:03:29.990956
1766,C167,P047,North,2026-02-16,2,779,103.42,Office Supplies,Storage,2026-04-03 21:03:29.990956
1767,C168,P048,East,2026-02-17,3,723,68.22,Technology,Accessory,2026-04-03 21:03:29.990956
1768,C169,P049,West,2026-02-18,4,828,134.07,Furniture,Chair,2026-04-03 21:03:29.990956
1769,C170,P050,East,2026-02-19,4,1727,161.61,Furniture,Sofa,2026-04-03 21:03:29.990956
1770,C171,P051,North,2026-02-20,5,720,134.65,Furniture,Sofa,2026-04-03 21:03:29.990956
1771,C172,P052,West,2026-02-21,5,1942,279.91,Furniture,Sofa,2026-04-03 21:03:29.990956
1772,C173,P053,East,2026-02-22,5,880,72.15,Office Supplies,Pen,2026-04-03 21:03:29.990956
1773,C174,P054,South,2026-02-23,4,407,38.48,Technology,Phone,2026-04-03 21:03:29.990956
1774,C175,P055,North,2026-02-24,1,554,74.92,Technology,Phone,2026-04-03 21:03:29.990956
1775,C176,P056,West,2026-02-25,4,906,114.17,Technology,Laptop,2026-04-03 21:03:29.990956
1776,C177,P057,East,2026-02-26,5,105,16.35,Furniture,Sofa,2026-04-03 21:03:29.990956
1777,C178,P058,North,2026-02-27,5,215,43.93,Furniture,Table,2026-04-03 21:03:29.990956
1778,C179,P059,West,2026-02-28,1,1612,291.82,Technology,Accessory,2026-04-03 21:03:29.990956
1779,C180,P060,West,2026-03-01,1,103,11.22,Furniture,Sofa,2026-04-03 21:03:29.990956
1780,C181,P061,South,2026-03-02,5,510,103.55,Technology,Phone,2026-04-03 21:03:29.990956
1781,C182,P062,North,2026-03-03,1,1517,132.05,Technology,Accessory,2026-04-03 21:03:29.990956
1782,C183,P063,East,2026-03-04,3,903,130.1,Furniture,Chair,2026-04-03 21:03:29.990956
1783,C184,P064,South,2026-03-05,1,1335,235.33,Furniture,Chair,2026-04-03 21:03:29.990956
1784,C185,P065,South,2026-03-06,2,1667,182.64,Technology,Phone,2026-04-03 21:03:29.990956
1785,C186,P066,North,2026-03-07,2,1365,140.11,Furniture,Sofa,2026-04-03 21:03:29.990956
1786,C187,P067,North,2026-03-08,1,244,43.05,Furniture,Table,2026-04-03 21:03:29.990956
1787,C188,P068,East,2026-03-09,3,1317,285.77,Technology,Accessory,2026-04-03 21:03:29.990956
1788,C189,P069,North,2026-03-10,3,949,187.31,Office Supplies,Paper,2026-04-03 21:03:29.990956
1789,C190,P070,South,2026-03-11,3,1445,185.92,Furniture,Sofa,2026-04-03 21:03:29.990956
1790,C191,P071,East,2026-03-12,4,1200,210.49,Technology,Laptop,2026-04-03 21:03:29.990956
1791,C192,P072,North,2026-03-13,3,890,111.31,Technology,Laptop,2026-04-03 21:03:29.990956
1792,C193,P073,West,2026-03-14,1,874,85.48,Office Supplies,Paper,2026-04-03 21:03:29.990956
1793,C194,P074,East,2026-03-15,4,1844,202.36,Office Supplies,Storage,2026-04-03 21:03:29.990956
1794,C195,P075,East,2026-03-16,1,1203,198.38,Office Supplies,Paper,2026-04-03 21:03:29.990956
1795,C196,P076,North,2026-03-17,2,1454,288.76,Technology,Laptop,2026-04-03 21:03:29.990956
1796,C197,P077,West,2026-03-18,3,1663,153.4,Furniture,Chair,2026-04-03 21:03:29.990956
1797,C198,P078,North,2026-03-19,3,234,21.62,Technology,Accessory,2026-04-03 21:03:29.990956
1798,C199,P079,North,2026-03-20,1,1581,206.83,Furniture,Table,2026-04-03 21:03:29.990956
1799,C200,P080,East,2026-03-21,3,1236,193.89,Technology,Phone,2026-04-03 21:03:29.990956
1800,C201,P081,North,2026-03-22,2,1004,154.38,Office Supplies,Paper,2026-04-03 21:03:29.990956
1801,C202,P082,East,2026-03-23,3,1819,218.12,Furniture,Sofa,2026-04-03 21:03:29.990956
1802,C203,P083,North,2026-03-24,5,502,82.82,Furniture,Sofa,2026-04-03 21:03:29.990956
