order_id,customer_id,product_id,region,order_date,quantity,sales,profit,category,sub_category,ingestion_ts,revenue,customer_segment
1467,C168,P108,North,2026-01-18,2,1355,108.52,Furniture,Sofa,2026-04-03 21:03:29.990956,2710,High Value
1468,C169,P109,North,2026-01-19,2,1709,215.86,Furniture,Table,2026-04-03 21:03:29.990956,3418,High Value
1469,C170,P110,South,2026-01-20,1,505,60.65,Furniture,Chair,2026-04-03 21:03:29.990956,505,Medium Value
1470,C171,P111,West,2026-01-21,4,1152,180.29,Technology,Phone,2026-04-03 21:03:29.990956,4608,High Value
1471,C172,P112,West,2026-01-22,3,1028,83.84,Furniture,Sofa,2026-04-03 21:03:29.990956,3084,High Value
1472,C173,P113,North,2026-01-23,5,1393,137.18,Furniture,Sofa,2026-04-03 21:03:29.990956,6965,High Value
1473,C174,P114,South,2026-01-24,4,1569,270.42,Technology,Phone,2026-04-03 21:03:29.990956,6276,High Value
1474,C175,P115,South,2026-01-25,1,1561,220.31,Technology,Accessory,2026-04-03 21:03:29.990956,1561,High Value
1475,C176,P116,North,2026-01-26,1,522,77.1,Technology,Accessory,2026-04-03 21:03:29.990956,522,Medium Value
1476,C177,P117,South,2026-01-27,3,1346,136.05,Furniture,Chair,2026-04-03 21:03:29.990956,4038,High Value
1477,C178,P118,West,2026-01-28,5,662,133.69,Office Supplies,Storage,2026-04-03 21:03:29.990956,3310,Medium Value
1478,C179,P119,East,2026-01-29,3,343,30.11,Furniture,Table,2026-04-03 21:03:29.990956,1029,Low Value
1479,C180,P120,North,2026-01-30,2,1351,181.97,Office Supplies,Paper,2026-04-03 21:03:29.990956,2702,High Value
1480,C181,P001,East,2026-01-31,1,1487,212.16,Furniture,Table,2026-04-03 21:03:29.990956,1487,High Value
1481,C182,P002,North,2026-02-01,1,1008,181.67,Office Supplies,Storage,2026-04-03 21:03:29.990956,1008,High Value
1482,C183,P003,East,2026-02-02,2,1944,371.42,Office Supplies,Pen,2026-04-03 21:03:29.990956,3888,High Value
1483,C184,P004,South,2026-02-03,3,335,44.94,Furniture,Sofa,2026-04-03 21:03:29.990956,1005,Low Value
1484,C185,P005,West,2026-02-04,4,1939,421.14,Furniture,Sofa,2026-04-03 21:03:29.990956,7756,High Value
1485,C186,P006,South,2026-02-05,2,555,54.32,Technology,Laptop,2026-04-03 21:03:29.990956,1110,Medium Value
1486,C187,P007,East,2026-02-06,1,342,64.04,Office Supplies,Paper,2026-04-03 21:03:29.990956,342,Low Value
1487,C188,P008,North,2026-02-07,2,1430,141.6,Technology,Laptop,2026-04-03 21:03:29.990956,2860,High Value
1488,C189,P009,West,2026-02-08,1,599,63.38,Office Supplies,Storage,2026-04-03 21:03:29.990956,599,Medium Value
1489,C190,P010,West,2026-02-09,3,1910,161.48,Technology,Laptop,2026-04-03 21:03:29.990956,5730,High Value
1490,C191,P011,West,2026-02-10,4,1748,157.8,Office Supplies,Pen,2026-04-03 21:03:29.990956,6992,High Value
1491,C192,P012,West,2026-02-11,1,687,136.59,Technology,Accessory,2026-04-03 21:03:29.990956,687,Medium Value
1492,C193,P013,North,2026-02-12,5,1508,322.17,Office Supplies,Paper,2026-04-03 21:03:29.990956,7540,High Value
1493,C194,P014,South,2026-02-13,2,803,155.89,Technology,Accessory,2026-04-03 21:03:29.990956,1606,Medium Value
1494,C195,P015,West,2026-02-14,2,166,24.08,Technology,Laptop,2026-04-03 21:03:29.990956,332,Low Value
1495,C196,P016,East,2026-02-15,5,152,30.55,Office Supplies,Pen,2026-04-03 21:03:29.990956,760,Low Value
1496,C197,P017,West,2026-02-16,3,1736,168.63,Furniture,Sofa,2026-04-03 21:03:29.990956,5208,High Value
1497,C198,P018,South,2026-02-17,2,1793,372.68,Office Supplies,Storage,2026-04-03 21:03:29.990956,3586,High Value
1498,C199,P019,East,2026-02-18,5,1645,194.87,Furniture,Table,2026-04-03 21:03:29.990956,8225,High Value
1499,C200,P020,East,2026-02-19,2,981,100.3,Office Supplies,Pen,2026-04-03 21:03:29.990956,1962,Medium Value
1500,C201,P021,South,2026-02-20,1,890,173.26,Furniture,Table,2026-04-03 21:03:29.990956,890,Medium Value
1501,C202,P022,West,2026-02-21,5,1463,189.25,Technology,Accessory,2026-04-03 21:03:29.990956,7315,High Value
1502,C203,P023,North,2026-02-22,3,1183,133.73,Furniture,Table,2026-04-03 21:03:29.990956,3549,High Value
1503,C204,P024,East,2026-02-23,3,116,21.27,Office Supplies,Paper,2026-04-03 21:03:29.990956,348,Low Value
1504,C205,P025,South,2026-02-24,5,1574,177.83,Furniture,Sofa,2026-04-03 21:03:29.990956,7870,High Value
1505,C206,P026,West,2026-02-25,4,812,98.13,Furniture,Sofa,2026-04-03 21:03:29.990956,3248,Medium Value
1506,C207,P027,North,2026-02-26,5,1869,192.69,Technology,Phone,2026-04-03 21:03:29.990956,9345,High Value
1507,C208,P028,North,2026-02-27,2,1223,168.03,Furniture,Table,2026-04-03 21:03:29.990956,2446,High Value
1508,C209,P029,South,2026-02-28,4,1998,400.35,Furniture,Table,2026-04-03 21:03:29.990956,7992,High Value
1509,C210,P030,North,2026-03-01,3,929,145.23,Office Supplies,Paper,2026-04-03 21:03:29.990956,2787,Medium Value
1510,C211,P031,East,2026-03-02,5,1602,158.71,Technology,Laptop,2026-04-03 21:03:29.990956,8010,High Value
1511,C212,P032,South,2026-03-03,3,355,33.5,Technology,Laptop,2026-04-03 21:03:29.990956,1065,Low Value
1512,C213,P033,West,2026-03-04,4,1580,329.92,Furniture,Table,2026-04-03 21:03:29.990956,6320,High Value
1513,C214,P034,East,2026-03-05,1,1204,232.07,Furniture,Sofa,2026-04-03 21:03:29.990956,1204,High Value
1514,C215,P035,East,2026-03-06,3,549,104.34,Office Supplies,Paper,2026-04-03 21:03:29.990956,1647,Medium Value
1515,C216,P036,North,2026-03-07,4,1788,367.25,Furniture,Sofa,2026-04-03 21:03:29.990956,7152,High Value
1516,C217,P037,West,2026-03-08,5,1758,369.9,Office Supplies,Storage,2026-04-03 21:03:29.990956,8790,High Value
1517,C218,P038,West,2026-03-09,2,736,66.49,Furniture,Chair,2026-04-03 21:03:29.990956,1472,Medium Value
1518,C219,P039,South,2026-03-10,5,1143,230.66,Technology,Laptop,2026-04-03 21:03:29.990956,5715,High Value
1519,C220,P040,South,2026-03-11,5,393,67.29,Furniture,Chair,2026-04-03 21:03:29.990956,1965,Low Value
1520,C221,P041,West,2026-03-12,3,252,54.13,Furniture,Chair,2026-04-03 21:03:29.990956,756,Low Value
1521,C222,P042,North,2026-03-13,1,493,88.49,Furniture,Chair,2026-04-03 21:03:29.990956,493,Low Value
1522,C223,P043,South,2026-03-14,3,1153,247.73,Technology,Accessory,2026-04-03 21:03:29.990956,3459,High Value
1523,C224,P044,South,2026-03-15,4,1224,256.28,Office Supplies,Storage,2026-04-03 21:03:29.990956,4896,High Value
1524,C225,P045,East,2026-03-16,5,1469,191.36,Technology,Laptop,2026-04-03 21:03:29.990956,7345,High Value
1525,C226,P046,North,2026-03-17,3,1582,328.09,Office Supplies,Storage,2026-04-03 21:03:29.990956,4746,High Value
1526,C227,P047,South,2026-03-18,3,347,35.78,Technology,Phone,2026-04-03 21:03:29.990956,1041,Low Value
1527,C228,P048,North,2026-03-19,5,885,150.28,Technology,Phone,2026-04-03 21:03:29.990956,4425,Medium Value
1528,C229,P049,West,2026-03-20,1,244,33.02,Technology,Laptop,2026-04-03 21:03:29.990956,244,Low Value
1529,C230,P050,North,2026-03-21,2,1390,234.62,Technology,Laptop,2026-04-03 21:03:29.990956,2780,High Value
1530,C231,P051,South,2026-03-22,3,880,163.73,Furniture,Sofa,2026-04-03 21:03:29.990956,2640,Medium Value
1531,C232,P052,South,2026-03-23,2,1907,178.73,Furniture,Sofa,2026-04-03 21:03:29.990956,3814,High Value
1532,C233,P053,East,2026-03-24,3,1461,147.02,Office Supplies,Pen,2026-04-03 21:03:29.990956,4383,High Value
1533,C234,P054,West,2026-03-25,4,910,159.92,Office Supplies,Pen,2026-04-03 21:03:29.990956,3640,Medium Value
1534,C235,P055,South,2026-03-26,2,1284,183.2,Furniture,Sofa,2026-04-03 21:03:29.990956,2568,High Value
1535,C236,P056,East,2026-03-27,5,885,118.29,Office Supplies,Pen,2026-04-03 21:03:29.990956,4425,Medium Value
1536,C237,P057,West,2026-03-28,1,488,93.28,Furniture,Table,2026-04-03 21:03:29.990956,488,Low Value
1537,C238,P058,West,2026-03-29,4,1324,125.34,Furniture,Table,2026-04-03 21:03:29.990956,5296,High Value
1538,C239,P059,South,2026-03-30,5,848,128.66,Technology,Laptop,2026-04-03 21:03:29.990956,4240,Medium Value
1539,C240,P060,West,2026-03-31,1,685,67.24,Technology,Laptop,2026-04-03 21:03:29.990956,685,Medium Value
1540,C241,P061,West,2026-01-01,4,403,43.35,Office Supplies,Storage,2026-04-03 21:03:29.990956,1612,Low Value
1541,C242,P062,South,2026-01-02,1,1541,292.84,Technology,Phone,2026-04-03 21:03:29.990956,1541,High Value
1542,C243,P063,North,2026-01-03,4,563,100.4,Office Supplies,Storage,2026-04-03 21:03:29.990956,2252,Medium Value
1543,C244,P064,West,2026-01-04,2,201,39.21,Furniture,Sofa,2026-04-03 21:03:29.990956,402,Low Value
1544,C245,P065,West,2026-01-05,2,1276,168.76,Furniture,Table,2026-04-03 21:03:29.990956,2552,High Value
1545,C246,P066,East,2026-01-06,4,1465,253.12,Office Supplies,Paper,2026-04-03 21:03:29.990956,5860,High Value
1546,C247,P067,West,2026-01-07,3,462,92.04,Technology,Phone,2026-04-03 21:03:29.990956,1386,Low Value
1547,C248,P068,East,2026-01-08,3,716,137.96,Furniture,Table,2026-04-03 21:03:29.990956,2148,Medium Value
1548,C249,P069,West,2026-01-09,5,900,119.52,Furniture,Table,2026-04-03 21:03:29.990956,4500,Medium Value
1549,C250,P070,South,2026-01-10,3,1603,300.38,Office Supplies,Storage,2026-04-03 21:03:29.990956,4809,High Value
1550,C251,P071,North,2026-01-11,4,1714,368.76,Furniture,Table,2026-04-03 21:03:29.990956,6856,High Value
1551,C252,P072,West,2026-01-12,2,257,30.81,Furniture,Chair,2026-04-03 21:03:29.990956,514,Low Value
1552,C253,P073,South,2026-01-13,5,658,137.96,Office Supplies,Storage,2026-04-03 21:03:29.990956,3290,Medium Value
1553,C254,P074,South,2026-01-14,5,910,184.38,Technology,Accessory,2026-04-03 21:03:29.990956,4550,Medium Value
1554,C255,P075,West,2026-01-15,2,1753,353.23,Technology,Laptop,2026-04-03 21:03:29.990956,3506,High Value
1555,C256,P076,East,2026-01-16,1,1917,285.26,Technology,Laptop,2026-04-03 21:03:29.990956,1917,High Value
1556,C257,P077,West,2026-01-17,1,1187,134.43,Office Supplies,Storage,2026-04-03 21:03:29.990956,1187,High Value
1557,C258,P078,North,2026-01-18,5,1984,291.05,Technology,Laptop,2026-04-03 21:03:29.990956,9920,High Value
1558,C259,P079,East,2026-01-19,2,442,55.54,Office Supplies,Pen,2026-04-03 21:03:29.990956,884,Low Value
1559,C260,P080,West,2026-01-20,3,1842,395.83,Office Supplies,Storage,2026-04-03 21:03:29.990956,5526,High Value
1560,C261,P081,South,2026-01-21,3,1060,168.47,Office Supplies,Pen,2026-04-03 21:03:29.990956,3180,High Value
1561,C262,P082,North,2026-01-22,4,980,116.37,Technology,Phone,2026-04-03 21:03:29.990956,3920,Medium Value
1562,C263,P083,South,2026-01-23,4,907,144.67,Furniture,Table,2026-04-03 21:03:29.990956,3628,Medium Value
1563,C264,P084,South,2026-01-24,3,1758,193.56,Technology,Laptop,2026-04-03 21:03:29.990956,5274,High Value
1564,C265,P085,South,2026-01-25,2,1218,139.46,Furniture,Chair,2026-04-03 21:03:29.990956,2436,High Value
1565,C266,P086,South,2026-01-26,3,955,194.52,Furniture,Sofa,2026-04-03 21:03:29.990956,2865,Medium Value
1566,C267,P087,West,2026-01-27,1,414,62.31,Furniture,Table,2026-04-03 21:03:29.990956,414,Low Value
1567,C268,P088,North,2026-01-28,5,1848,189.66,Furniture,Table,2026-04-03 21:03:29.990956,9240,High Value
1568,C269,P089,South,2026-01-29,2,591,83.54,Office Supplies,Paper,2026-04-03 21:03:29.990956,1182,Medium Value
1569,C270,P090,East,2026-01-30,1,258,23.57,Technology,Phone,2026-04-03 21:03:29.990956,258,Low Value
1570,C271,P091,North,2026-01-31,1,1831,376.29,Furniture,Table,2026-04-03 21:03:29.990956,1831,High Value
1571,C272,P092,East,2026-02-01,1,1442,170.37,Furniture,Table,2026-04-03 21:03:29.990956,1442,High Value
1572,C273,P093,North,2026-02-02,5,1925,393.59,Furniture,Chair,2026-04-03 21:03:29.990956,9625,High Value
1573,C274,P094,West,2026-02-03,5,1767,180.04,Furniture,Sofa,2026-04-03 21:03:29.990956,8835,High Value
1574,C275,P095,East,2026-02-04,2,206,43.24,Technology,Accessory,2026-04-03 21:03:29.990956,412,Low Value
1575,C276,P096,South,2026-02-05,3,1704,255.6,Technology,Accessory,2026-04-03 21:03:29.990956,5112,High Value
1576,C277,P097,North,2026-02-06,2,648,64.16,Furniture,Table,2026-04-03 21:03:29.990956,1296,Medium Value
1577,C278,P098,West,2026-02-07,1,119,11.01,Technology,Phone,2026-04-03 21:03:29.990956,119,Low Value
1578,C279,P099,South,2026-02-08,4,1853,403.88,Furniture,Table,2026-04-03 21:03:29.990956,7412,High Value
1579,C280,P100,South,2026-02-09,1,499,74.9,Office Supplies,Storage,2026-04-03 21:03:29.990956,499,Low Value
1580,C281,P101,West,2026-02-10,4,678,68.17,Technology,Accessory,2026-04-03 21:03:29.990956,2712,Medium Value
1581,C282,P102,South,2026-02-11,3,1827,281.99,Office Supplies,Storage,2026-04-03 21:03:29.990956,5481,High Value
1582,C283,P103,North,2026-02-12,4,774,107.53,Furniture,Chair,2026-04-03 21:03:29.990956,3096,Medium Value
1583,C284,P104,West,2026-02-13,1,921,170.59,Furniture,Chair,2026-04-03 21:03:29.990956,921,Medium Value
1584,C285,P105,West,2026-02-14,5,197,18.08,Furniture,Chair,2026-04-03 21:03:29.990956,985,Low Value
1585,C286,P106,East,2026-02-15,4,735,134.45,Furniture,Sofa,2026-04-03 21:03:29.990956,2940,Medium Value
1586,C287,P107,East,2026-02-16,1,1413,141.44,Office Supplies,Paper,2026-04-03 21:03:29.990956,1413,High Value
1587,C288,P108,South,2026-02-17,4,437,50.0,Technology,Phone,2026-04-03 21:03:29.990956,1748,Low Value
1588,C289,P109,East,2026-02-18,4,322,57.85,Technology,Phone,2026-04-03 21:03:29.990956,1288,Low Value
1589,C290,P110,South,2026-02-19,4,1770,282.72,Office Supplies,Pen,2026-04-03 21:03:29.990956,7080,High Value
1590,C291,P111,North,2026-02-20,2,1827,349.84,Furniture,Table,2026-04-03 21:03:29.990956,3654,High Value
1591,C292,P112,East,2026-02-21,3,665,84.19,Office Supplies,Storage,2026-04-03 21:03:29.990956,1995,Medium Value
1592,C293,P113,North,2026-02-22,5,1750,363.5,Technology,Accessory,2026-04-03 21:03:29.990956,8750,High Value
1593,C294,P114,North,2026-02-23,4,837,181.83,Technology,Phone,2026-04-03 21:03:29.990956,3348,Medium Value
1594,C295,P115,South,2026-02-24,2,998,116.33,Furniture,Chair,2026-04-03 21:03:29.990956,1996,Medium Value
1595,C296,P116,North,2026-02-25,5,1238,169.98,Furniture,Sofa,2026-04-03 21:03:29.990956,6190,High Value
1596,C297,P117,North,2026-02-26,4,878,166.49,Technology,Phone,2026-04-03 21:03:29.990956,3512,Medium Value
1597,C298,P118,West,2026-02-27,1,1922,193.54,Technology,Laptop,2026-04-03 21:03:29.990956,1922,High Value
1598,C299,P119,North,2026-02-28,2,873,188.78,Office Supplies,Storage,2026-04-03 21:03:29.990956,1746,Medium Value
1599,C300,P120,West,2026-03-01,2,1209,135.08,Furniture,Table,2026-04-03 21:03:29.990956,2418,High Value
1600,C001,P001,South,2026-03-02,3,1176,106.13,Office Supplies,Pen,2026-04-03 21:03:29.990956,3528,High Value
1601,C002,P002,East,2026-03-03,4,1815,171.34,Furniture,Chair,2026-04-03 21:03:29.990956,7260,High Value
1602,C003,P003,South,2026-03-04,4,1615,155.96,Technology,Laptop,2026-04-03 21:03:29.990956,6460,High Value
1603,C004,P004,South,2026-03-05,5,1308,196.27,Technology,Accessory,2026-04-03 21:03:29.990956,6540,High Value
1604,C005,P005,North,2026-03-06,5,209,16.87,Furniture,Chair,2026-04-03 21:03:29.990956,1045,Low Value
1605,C006,P006,East,2026-03-07,2,494,67.3,Office Supplies,Storage,2026-04-03 21:03:29.990956,988,Low Value
1606,C007,P007,East,2026-03-08,5,909,148.17,Office Supplies,Storage,2026-04-03 21:03:29.990956,4545,Medium Value
1607,C008,P008,North,2026-03-09,1,1158,112.53,Office Supplies,Storage,2026-04-03 21:03:29.990956,1158,High Value
1608,C009,P009,North,2026-03-10,3,1977,260.59,Technology,Accessory,2026-04-03 21:03:29.990956,5931,High Value
1609,C010,P010,South,2026-03-11,5,282,23.34,Furniture,Sofa,2026-04-03 21:03:29.990956,1410,Low Value
1610,C011,P011,East,2026-03-12,3,1414,185.85,Technology,Accessory,2026-04-03 21:03:29.990956,4242,High Value
1611,C012,P012,West,2026-03-13,1,614,75.2,Furniture,Chair,2026-04-03 21:03:29.990956,614,Medium Value
1612,C013,P013,West,2026-03-14,2,1092,202.3,Office Supplies,Paper,2026-04-03 21:03:29.990956,2184,High Value
1613,C014,P014,North,2026-03-15,3,1155,208.21,Technology,Accessory,2026-04-03 21:03:29.990956,3465,High Value
1614,C015,P015,North,2026-03-16,5,704,99.03,Office Supplies,Storage,2026-04-03 21:03:29.990956,3520,Medium Value
1615,C016,P016,South,2026-03-17,1,1698,221.57,Technology,Laptop,2026-04-03 21:03:29.990956,1698,High Value
1616,C017,P017,North,2026-03-18,5,347,63.33,Technology,Accessory,2026-04-03 21:03:29.990956,1735,Low Value
1617,C018,P018,South,2026-03-19,5,871,174.04,Office Supplies,Paper,2026-04-03 21:03:29.990956,4355,Medium Value
1618,C019,P019,East,2026-03-20,3,1390,111.61,Office Supplies,Pen,2026-04-03 21:03:29.990956,4170,High Value
1619,C020,P020,West,2026-03-21,1,1141,178.3,Technology,Laptop,2026-04-03 21:03:29.990956,1141,High Value
1620,C021,P021,East,2026-03-22,1,708,155.07,Office Supplies,Pen,2026-04-03 21:03:29.990956,708,Medium Value
1621,C022,P022,South,2026-03-23,3,1480,300.34,Technology,Laptop,2026-04-03 21:03:29.990956,4440,High Value
1622,C023,P023,West,2026-03-24,4,1862,251.89,Technology,Accessory,2026-04-03 21:03:29.990956,7448,High Value
1623,C024,P024,East,2026-03-25,4,493,63.95,Technology,Accessory,2026-04-03 21:03:29.990956,1972,Low Value
1624,C025,P025,East,2026-03-26,4,1820,353.68,Technology,Laptop,2026-04-03 21:03:29.990956,7280,High Value
1625,C026,P026,East,2026-03-27,2,1609,275.13,Office Supplies,Storage,2026-04-03 21:03:29.990956,3218,High Value
1626,C027,P027,North,2026-03-28,1,273,32.31,Technology,Accessory,2026-04-03 21:03:29.990956,273,Low Value
1627,C028,P028,West,2026-03-29,2,1321,263.17,Furniture,Table,2026-04-03 21:03:29.990956,2642,High Value
1628,C029,P029,West,2026-03-30,5,1135,226.35,Technology,Laptop,2026-04-03 21:03:29.990956,5675,High Value
1629,C030,P030,North,2026-03-31,3,771,153.84,Furniture,Sofa,2026-04-03 21:03:29.990956,2313,Medium Value
1630,C031,P031,North,2026-01-01,3,1603,264.84,Furniture,Sofa,2026-04-03 21:03:29.990956,4809,High Value
1631,C032,P032,South,2026-01-02,2,1190,174.2,Furniture,Chair,2026-04-03 21:03:29.990956,2380,High Value
1632,C033,P033,East,2026-01-03,4,1810,146.5,Office Supplies,Paper,2026-04-03 21:03:29.990956,7240,High Value
1633,C034,P034,East,2026-01-04,2,1573,294.93,Furniture,Table,2026-04-03 21:03:29.990956,3146,High Value
1634,C035,P035,East,2026-01-05,3,542,113.35,Technology,Phone,2026-04-03 21:03:29.990956,1626,Medium Value
1635,C036,P036,East,2026-01-06,2,1841,195.13,Office Supplies,Paper,2026-04-03 21:03:29.990956,3682,High Value
1636,C037,P037,North,2026-01-07,1,1449,314.37,Office Supplies,Pen,2026-04-03 21:03:29.990956,1449,High Value
1637,C038,P038,East,2026-01-08,4,591,128.6,Furniture,Sofa,2026-04-03 21:03:29.990956,2364,Medium Value
1638,C039,P039,South,2026-01-09,5,1826,323.82,Furniture,Sofa,2026-04-03 21:03:29.990956,9130,High Value
1639,C040,P040,West,2026-01-10,3,349,65.14,Furniture,Table,2026-04-03 21:03:29.990956,1047,Low Value
1640,C041,P041,South,2026-01-11,4,1049,97.16,Office Supplies,Pen,2026-04-03 21:03:29.990956,4196,High Value
1641,C042,P042,West,2026-01-12,3,929,202.48,Technology,Phone,2026-04-03 21:03:29.990956,2787,Medium Value
1642,C043,P043,South,2026-01-13,4,590,94.04,Furniture,Table,2026-04-03 21:03:29.990956,2360,Medium Value
1643,C044,P044,North,2026-01-14,4,165,18.22,Furniture,Table,2026-04-03 21:03:29.990956,660,Low Value
1644,C045,P045,East,2026-01-15,5,989,83.52,Technology,Phone,2026-04-03 21:03:29.990956,4945,Medium Value
1645,C046,P046,North,2026-01-16,3,1592,263.27,Office Supplies,Paper,2026-04-03 21:03:29.990956,4776,High Value
1646,C047,P047,South,2026-01-17,4,1768,385.05,Office Supplies,Paper,2026-04-03 21:03:29.990956,7072,High Value
1647,C048,P048,South,2026-01-18,5,1833,153.52,Technology,Laptop,2026-04-03 21:03:29.990956,9165,High Value
1648,C049,P049,East,2026-01-19,5,434,47.76,Furniture,Sofa,2026-04-03 21:03:29.990956,2170,Low Value
1649,C050,P050,North,2026-01-20,4,275,34.06,Office Supplies,Storage,2026-04-03 21:03:29.990956,1100,Low Value
1650,C051,P051,East,2026-01-21,3,1475,200.18,Furniture,Table,2026-04-03 21:03:29.990956,4425,High Value
1651,C052,P052,South,2026-01-22,5,1172,219.05,Office Supplies,Pen,2026-04-03 21:03:29.990956,5860,High Value
1652,C053,P053,North,2026-01-23,2,1720,143.43,Office Supplies,Pen,2026-04-03 21:03:29.990956,3440,High Value
1653,C054,P054,East,2026-01-24,4,344,56.17,Furniture,Sofa,2026-04-03 21:03:29.990956,1376,Low Value
1654,C055,P055,North,2026-01-25,4,1502,260.12,Office Supplies,Storage,2026-04-03 21:03:29.990956,6008,High Value
1655,C056,P056,West,2026-01-26,3,773,63.99,Furniture,Table,2026-04-03 21:03:29.990956,2319,Medium Value
1656,C057,P057,East,2026-01-27,3,1088,206.98,Office Supplies,Pen,2026-04-03 21:03:29.990956,3264,High Value
1657,C058,P058,South,2026-01-28,1,1861,348.86,Technology,Accessory,2026-04-03 21:03:29.990956,1861,High Value
1658,C059,P059,East,2026-01-29,1,1279,248.63,Office Supplies,Paper,2026-04-03 21:03:29.990956,1279,High Value
1659,C060,P060,East,2026-01-30,4,1188,232.96,Technology,Laptop,2026-04-03 21:03:29.990956,4752,High Value
1660,C061,P061,West,2026-01-31,4,125,16.56,Furniture,Chair,2026-04-03 21:03:29.990956,500,Low Value
1661,C062,P062,West,2026-02-01,1,111,20.0,Office Supplies,Paper,2026-04-03 21:03:29.990956,111,Low Value
1662,C063,P063,East,2026-02-02,1,1400,179.65,Office Supplies,Pen,2026-04-03 21:03:29.990956,1400,High Value
1663,C064,P064,South,2026-02-03,2,765,149.18,Technology,Accessory,2026-04-03 21:03:29.990956,1530,Medium Value
1664,C065,P065,East,2026-02-04,4,1699,231.46,Office Supplies,Paper,2026-04-03 21:03:29.990956,6796,High Value
1665,C066,P066,North,2026-02-05,4,1169,244.72,Furniture,Chair,2026-04-03 21:03:29.990956,4676,High Value
1666,C067,P067,West,2026-02-06,1,540,83.32,Furniture,Sofa,2026-04-03 21:03:29.990956,540,Medium Value
1667,C068,P068,North,2026-02-07,3,407,79.8,Technology,Laptop,2026-04-03 21:03:29.990956,1221,Low Value
1668,C069,P069,South,2026-02-08,5,1602,191.45,Furniture,Sofa,2026-04-03 21:03:29.990956,8010,High Value
1669,C070,P070,East,2026-02-09,2,1373,202.31,Technology,Laptop,2026-04-03 21:03:29.990956,2746,High Value
1670,C071,P071,East,2026-02-10,5,1473,171.88,Office Supplies,Paper,2026-04-03 21:03:29.990956,7365,High Value
1671,C072,P072,East,2026-02-11,5,1124,142.82,Furniture,Sofa,2026-04-03 21:03:29.990956,5620,High Value
1672,C073,P073,South,2026-02-12,3,1880,190.72,Office Supplies,Pen,2026-04-03 21:03:29.990956,5640,High Value
1673,C074,P074,West,2026-02-13,5,162,20.91,Technology,Accessory,2026-04-03 21:03:29.990956,810,Low Value
1674,C075,P075,East,2026-02-14,3,1308,238.88,Technology,Laptop,2026-04-03 21:03:29.990956,3924,High Value
1675,C076,P076,West,2026-02-15,3,1215,257.58,Technology,Phone,2026-04-03 21:03:29.990956,3645,High Value
1676,C077,P077,South,2026-02-16,3,606,104.76,Furniture,Sofa,2026-04-03 21:03:29.990956,1818,Medium Value
1677,C078,P078,South,2026-02-17,1,1164,97.48,Office Supplies,Paper,2026-04-03 21:03:29.990956,1164,High Value
1678,C079,P079,North,2026-02-18,2,134,10.91,Technology,Laptop,2026-04-03 21:03:29.990956,268,Low Value
1679,C080,P080,North,2026-02-19,2,1199,152.15,Technology,Phone,2026-04-03 21:03:29.990956,2398,High Value
1680,C081,P081,West,2026-02-20,5,1496,290.18,Furniture,Table,2026-04-03 21:03:29.990956,7480,High Value
1681,C082,P082,North,2026-02-21,3,520,97.23,Furniture,Chair,2026-04-03 21:03:29.990956,1560,Medium Value
1682,C083,P083,South,2026-02-22,2,801,114.03,Office Supplies,Pen,2026-04-03 21:03:29.990956,1602,Medium Value
1683,C084,P084,East,2026-02-23,2,1922,221.15,Technology,Phone,2026-04-03 21:03:29.990956,3844,High Value
1684,C085,P085,West,2026-02-24,4,1453,154.98,Technology,Laptop,2026-04-03 21:03:29.990956,5812,High Value
1685,C086,P086,South,2026-02-25,2,1580,294.01,Technology,Accessory,2026-04-03 21:03:29.990956,3160,High Value
1686,C087,P087,South,2026-02-26,4,1889,203.53,Office Supplies,Pen,2026-04-03 21:03:29.990956,7556,High Value
1687,C088,P088,North,2026-02-27,3,573,92.54,Furniture,Table,2026-04-03 21:03:29.990956,1719,Medium Value
1688,C089,P089,North,2026-02-28,5,1661,149.94,Office Supplies,Storage,2026-04-03 21:03:29.990956,8305,High Value
1689,C090,P090,South,2026-03-01,5,315,29.77,Office Supplies,Storage,2026-04-03 21:03:29.990956,1575,Low Value
1690,C091,P091,North,2026-03-02,5,1382,269.22,Furniture,Sofa,2026-04-03 21:03:29.990956,6910,High Value
1691,C092,P092,North,2026-03-03,1,1758,209.98,Technology,Accessory,2026-04-03 21:03:29.990956,1758,High Value
1692,C093,P093,East,2026-03-04,5,1266,104.37,Office Supplies,Paper,2026-04-03 21:03:29.990956,6330,High Value
1693,C094,P094,West,2026-03-05,4,656,76.56,Furniture,Chair,2026-04-03 21:03:29.990956,2624,Medium Value
1694,C095,P095,East,2026-03-06,1,1656,143.97,Technology,Laptop,2026-04-03 21:03:29.990956,1656,High Value
1695,C096,P096,South,2026-03-07,2,900,127.26,Furniture,Chair,2026-04-03 21:03:29.990956,1800,Medium Value
1696,C097,P097,West,2026-03-08,4,1883,169.1,Technology,Laptop,2026-04-03 21:03:29.990956,7532,High Value
1697,C098,P098,West,2026-03-09,2,1418,298.65,Furniture,Chair,2026-04-03 21:03:29.990956,2836,High Value
1698,C099,P099,South,2026-03-10,1,1459,183.29,Furniture,Table,2026-04-03 21:03:29.990956,1459,High Value
1699,C100,P100,South,2026-03-11,3,1186,207.55,Technology,Accessory,2026-04-03 21:03:29.990956,3558,High Value
1700,C101,P101,West,2026-03-12,2,1891,372.66,Office Supplies,Pen,2026-04-03 21:03:29.990956,3782,High Value
